text,rat,date
"역시 갓썸피스.. 찬양함미다! 현질유도도 없구 렉도 없구 아주 조아효 쉬운 난이도에따 가끔 나오는 아라미! 울 아라미 볼 때마다 힐링이라 끊을 수 업서요 좀고에서 라이드 때매 깔았는데 그냥 재밌어서 계속 하고 이슴미다 엔즈는 노ㅈ.. 아니 제 취향이 아닌데 요런 형식도 조아해서 더 조읍니다 갓☆겜 (+도트도 이쁘고 캐릭 일러도 넘 이뻐서 아주 행보캐효.. 좀고 캐롤이나 자유롭게, 조금은 신나게 들으면서 하믄 아주 죠크효 자동전투라서 코믹스 보면서 해도 조아효!)",5,2022년 1월 10일
생각하지마라. 이 게임에는 전략적요소가 없다. 배치와 전술을 어떻게 짜든지간에 오직 플레이어가 가지고있는 캐릭터의 공방체 수치가 얼마나 높냐에따라 승패가 정해질것이다,2,2022년 2월 16일
뉴비배려가 적으며 노가다 편의성이 없다. 과금효율이 안좋아서 노가다를 강요하는 게임. 덕분에 무과금으로도 할수 있지만 과금해봤자 조금으로는 차이도 못 느낀다.,4,2022년 2월 11일
업데이트 이후로 정말 버그가 수정 되서 너무 좋네요 버그 수정 전에는 몇판 하다 다시 들어오니까 버그 때문에 못해서 여러번 시도 했는데도 안돼서 못하고 있었는데 버그 수정 이후로 몇판 계속하다 보니까 너무 재미있네요 현제 언데드 까지 갔습니다. 버그 수정해 주셔서 감사합니다.,5,2022년 1월 24일
"게임은 너무 재밌습니다만,, 식량이 100개이상이 있었는데 다 사라져버리네요. 짜잘짜잘한 버그도 있는거 같아 아쉽습니다,,",3,2022년 1월 17일
재밌습니다. 딱히 어려운거 없고 살짝 운이 좋아야 할 게임이지만 그래서 더 재밌네요. 즐겁게 하고 있습니다.,5,2022년 1월 14일
"킹갓캐슬을 플레이를 하고있는 한 유저인데요. 나머지는 꾀나 좋아요. 근데 점검이 끝나고 몇일 뒤 들어갔는데 캐릭터 중 ""마라""라는 캐릭터가 사라졌고 그 캐릭터를 얻을 수 있는 스테이지는 초기화 돼 플레이는 되도 게이지가 초기화됬어요.잘 사용하고 있었는데 어떻게 하실건가요?",3,2022년 1월 19일
신규영웅 확률문제에 대해서 밑에 분 의견에 동의하지 못하겠는데요. 소환서 사용시 스택이 쌓이는데 3개 채우면 확률이 두배가 되거든요(1회지만) 제가 지금 20렙밖에 안되는데 신규만 5갠가 되는데 확률가지고 얘기하기엔 무리가 있지 않나 싶은데요 *보상은 요일이벤트나 원정이랑 습격도전단계마다 보상이 꽤 있는데 요건 황금고블린만이라도 보상 20% 상승됬으면 좋겠어요ㅠ 아니면 10초증가에 몹1.5배증가라도,4,2022년 1월 24일
안녕하세요 킹갓캐슬을 열시미하고있는 유저입니다 저만 게임속으로 못들어가는건지 모르겠습니다 마지막 로딩중 상점을 불러오기가 실패하였습니다 문구가 계속뜹니다 뭐가 ㅁ문제인가요?,5,2022년 2월 17일
전체적이 틀은 좋으나 디테일하게 관리가 안됨 일단 그놈의 서버통신중은 왤케 자주 뜨고 오래걸리는지.... 지금은 접속도 안되고 무슨 경험치의서? 우째 쓰는거임???,2,2022년 2월 17일
이런 장르는 별로 좋아하지는 않는데 꽤 재밌었고 캐릭터나 스킨 모으는 재미도 있고 난이도도 적당해서 깨는 재미도 있고 이벤트도 가끔 나와서 재밌어요 :),5,2022년 1월 31일
게임성은 좋다고 봅니다. 그래도 초반에 1티어 캐릭터 한두개는 쥐어줘야 아무것도 모르는 유입이 재미도 붙이고 현질도 하지 않겠습니까? ㅋㅋ 리세 막겠다고 우편도 계정연동해야 받을수 있게 해놨는데 모바일게이머의 마음을 너무 몰라~~~~~,4,2022년 2월 16일
게임은 너무 재미있는데 업데이트때 마다 플레이 스토어에 업데이트도 안뜨고 로그인 인증도 안되고 빨리 하고싶습니다.ㅜㅜ,5,2022년 1월 23일
디펜스 or 무한 모드라고 나오면 좋겠습니다 한턴에 몹이 계속 나오고 중간중간 30초 텀 기지고 정비 시간 가지고 이런거 있으면 재미있을꺼같아요,5,2022년 1월 6일
게임 재밌어요 컨텐츠가 늘어나고 게임진행이 더 빨라졌음 좋겠어요 좀 더 빠른 성장을 해야 게임 즐기는 시간이 길어질 거 같아요,5,2022년 2월 3일
재미있습니다 광고에 대한 플레이어 분들의 비판이 많은 게임이지만 피드백을 잘 수용해서 함께 만들어가는 게임이 되었으면 하는 마음이 있습니다,5,2022년 1월 15일
재미있으나 컨텐츠가 없음. 같은던전 도는것도 한두번이지 몇백번씩 일일히 노가다 하는것 지겨움. 업데이트마다 버그 엄청남. 현질 비추 효율 똥임,2,2022년 2월 17일
"킹갓 캐슬 옥냥이님 리뷰보고 시작했습니다! 재미있는데 결제 오류가 있는건지... 골드 무료 광고 시청 오류, 킹갓패스 구매 오류가 났습니다. 재접속하니, 상점 정보를 불러올 수 없다고 아예 접속이 안 되네요...",3,2022년 2월 16일
게임은 재미있습니다. 다만 재화를 광고를 보면 준다고 나와있는데 광고를 시청해도 재화가 들어오지 않습니다.,4,2022년 2월 6일
재미는 있었는데 왜 갑자기 상점정보를 가져올수없다는 말이뜨면서 접속이 안될까요 ? 게임을 할수가 없네요 ?,4,2022년 2월 16일
결제했는데 결제만되고 상품은안들어오고 로그아웃하고 다시접속하니 상점정보를불러올수없습니다라면서 겜접속이안됨. 유료로 손해보는게임,1,2022년 2월 16일
"게임성 자체는 성공한 게임 벤치마킹한만큼 재미는 있는데, BM을 위해 뭔가 유저 성장을 박살내놔서 게임에 애착을 가지기도 전에, 아니 현질 하기도 전에 그만두게끔 설계 되어있는듯. 비추천 게임.",1,2022년 2월 17일
삭제했다가 다시 깔아도 게임 접속할때 상점정보를 가져올수없습니다. 라고 뜨고 게임이 계속 안되요 어떻게 해야되나요,4,2022년 2월 17일
게임을 시작하려 하는데 상점 정보를 불러올 수 없다네요. 삭제 후 재설치해도 똑같습니다. 계정 복구 가능할까요,2,2022년 2월 16일
"악령 챕터의 밴런스 문제가 많음. 1.보스의 평타가 공포여서 4명이상 살지않는이상 다 공포 걸리고 허우적 거리다 스킬의 사망 2.보스스킬의 데미지까지 샌데 밀치기까지 있다 그리고 맵 전체 공격이라 원딜 못 살고 근접 애들은 공포맞고 사망 3.잡몹도 문제 있음 병사,보스 빼고 전부 광역 공격. 체력도 많음 현질 안하는 이상 여기서 다 막힌다 나도 다른건 다 깼는데 여기서만 막힌다. 난 신캐가 나오든 말든 챕터 전부 깨기가 목적이다.",3,2022년 1월 1일
이 게임은 재미있는데 앤즈처럼 좀비고에 관련된걸 넣다보니 사람들이 차셔틀게임으로 생각하드라고여 그러니 그런거만 없으면 아주 잘될것 같은 게임입니돠!,5,2022년 1월 20일
잘 하고있었는데 시작화면에 상점정보를 가져올수 없습니다! 뜨더니... 멈춰버림 버그.....,5,2022년 2월 16일
하다보면조금질리긴한데 갓겜입니다 이게임이망겜이되는이유는부족한컨텐츠와 초반이아니면께기힘들어서 새로운조합을뽑아야하는데 캐릭터가 좀 많이않나옵니다 그것말고는다괜찮은것 같습니다,5,2022년 1월 26일
저 근데 계정 이전은 왜 한번 밖에 못 하는 건가요? 제가 계정 이전을 했는데 너무 후회돼서 그런데 한번 더 계정 이전 기회를 주시면 안될까요?,5,2022년 1월 18일
상점정보를 가져올수없다면 안되도되는건가 왜 화면이 멈쳐있죠 ㅡㅡ 뜬금없이 결제한다음날 상점정보를 가져올수없다며 게임도 못들어가게 됬는데 답변 부탁드립니다,2,2022년 2월 16일
금화 좀 넉넉히 제공하면 좋겠다. 캐릭 렙업 하나에 몇 천이 들어가는데 캐릭은 최소 6개라 금화가 많이 필요하다. 지금의 2~3배로 늘려주는게 좋다고 생각한다.,4,2022년 1월 16일
간단히 재밌게 할 수 있네요 재밌게 하다보니 스타터팩 샀는데 상점정보가 없다면서 이후에 접속이안되네요...,4,2022년 2월 16일
게임은 좋았어요. 허나 다시 키려니까 상점정보를 불러올수 없다며 켜지지 않네요,4,2022년 2월 24일
1월 28일 업데이트로 접속시 계속 업데이트하라고 알림창이 뜨고 접속이 안됩니다 업데이트는 이미했고 접속이 안됩니다 빠른 시일안에 해결해주세요 ㅠㅠ,5,2022년 1월 29일
제작자님 저구글계정들어가라고하는데 갑자기 상점정보를 불러올수없습니다 라고 떠가지고 안들어가져요 게임은너무재밌는데 못들어가서 슬퍼요 해결책좀 내주세요,5,2022년 2월 16일
좀비고는 재밌는데 현질해야지 좀 할맛이나지만 근데 이게임은 현질안해도 할맛나서 시간 순삭이에요 그리고 캐릭터도 귀엽고 예뻐서 할맛나는거 같아요,5,2022년 2월 23일
아주 재밌습니다!!그런데 도전 10포인트 단계가 너무 어렵습니다ㅠ난이도 조절 좀만 하면 진짜 개갓겜☆☆,4,2022년 1월 6일
진짜.. 최대RAM 사용량에서 어떻게좀 개선 해봐요.. 저번에도 이러더니 지금도 또 이러네요ㅡㅡ 이것만 개선해 주시면 계속 재미있게 플레이 가능합니다!,3,2022년 2월 3일
게임 재밌어요. 제가 청아 성장 패키지를 샀는데 아이템이 안들어오고 있어요. 결제는 됬어요. 안 사진건가 싶어서 다시 누르면 이미 보유한 아이템이라고 뜹니다. 조치 부탁드립니다,5,2022년 2월 19일
게임 재밌게 즐기고있는 유저입니다 사장님 1라운드부터 20라운드까지 있잖습니까 1라운드 자체를 못깨더라도 잡은 유닛은 은화를 주는 방식으로 해주셨음 좋겠습니다ㅜ그리고 레벨 12될려면 훈장같은게 필요한데 얻기가 너무 힘듭니다 ..,4,2022년 2월 11일
여기 게임회사에 유명한 게임에서 홍보를 하길래 살짝했다가 어제쯤부터 복귀한 유저입니다. 1~3라운드 까지는 잘 플레이를 했는데 4라운드부터 난이도가 갑자기 많이 올라가는것 같습니다. 그리고 스킨을 뽑을때 스킨이 잘안나와서 몇몇사람들은 그걸로 접을때도 있는것 같습니다. 이것들만 잘 된다면 은근 중독성있는 게임이라 인기가 많아질것같습니다. 추천드려요.,4,2022년 1월 14일
"제가 실수로 7500원을 현질해서 환불 받았는데 오픈마켓 프로세스 악용 안내라 뜨네요 이것 때문에 고기도 안들어오고 전투도 안되고 지원,상점도 이용 못하고있네요.. 왜 이러는걸까요",1,2022년 2월 14일
업데이트중이라 로그인이 안되는건가요? 상점정보를 가져올수 없습니다 에서 넘어가질 않네요 지웠다 재설치 했는데도 안들어가지네요,1,2022년 2월 17일
게임성은 좋으나 갑작 스러운 난이도 급상승으로 할 마음이 꺾이는 게임 이지만 노다가로 어느정도 커버칠수 있었어 좋은듯,4,2022년 1월 15일
게임너무쟈미있는데 갑자기 상점 정보를 가지고올수가 없다고 뜨고 로그인이 안되네요 해결가능한가요?,5,2022년 2월 17일
재미있게 잘 하고 있습니다. 하지만 2월 17일 아침부터 상점정보를 가져올 수 없다고 하며 실행이 되지 않습니다. 확인 부탁 드립니다.,5,2022년 2월 17일
게임은 잘만들었다 현시간 업데이트이후 인증실패라는것과 함께 데이터베이스적인 오류가발생한다 인게임안에서도 버그가 한번 두번씩나온다,3,2022년 1월 23일
진짜재미있고 키우는게 어렵지않아요! 어린아이도 잘할 수 있을거같고 모든게좋아서 5점드립니다!,5,2022년 1월 11일
뭘 업데이트 하는지 써주는 건 좋은데 게임 안에선 스킨이 뭐가 업데이트 됐는지 일일이 찾아야해서 불편해요 업데이트 정보를 누구의 스킨이 나왔는지 캐릭터 이름만 있어도 찾을수 있으니까 업데이트 후 나오는 스킨의 캐릭터 이름이라도 알려주세요,5,2022년 1월 22일
게임 이해도나 렉으로 별 내리지 마시구 게임성을 보시라고요!봐요~얼마나 갓겜입니까? 같은 회사 게임 좀비고도 재밌구요.,5,2022년 1월 3일
제작자님 제가 깔고 처음으로 게임하려는데 구글 플레이 로그린이 안되서 게스트로그인으로도 해봤는데 렉이 너무너무너무너무너무너무너무너무너무너무너무너무 심해요.,3,2021년 12월 29일
어제 다운받고 했는데 다음날 아침에 접속하려했더니 상점정보를 거져올수 없습니다 라고 하면서 접속이 안되네요 빨리 고쳐주셨으면 합니다,4,2022년 2월 17일
스타트팩 결제하고 다시 접속하니 상점정보를 읽을 수 없습니다 하면서 접속이 안되요? 이게임은 결제하면 내쫓아 버리나요?,1,2022년 2월 16일
게임 자체의 완성도나 퀄리티는 거의 만점이라고 볼 수 있지만 저는 상점 정보를 불러올 수 없다며 안들어가지더군요. 정리:게임은 재밌고 좋은데 로그인 문제가 있다.,4,2022년 2월 17일
아니 솔직히 이거 직접 해봄? 해봤으면 솔직히 5쳅터 어케 보스를 잡냐고 아니 밸런스 좀 수정좀 보스가 무슨 때릴때마다 피가 회복되면 어케 함 진짜 재미랑 캐릭터 디자인은 좋은데 좀고도이것도 밸런스가좀 패치 부탁드립니다 🙏,3,2022년 2월 14일
이벤트는 항상 보스 돌려막기 업데이트는 신캐와 새로운 애피소드 뿐 그마저도 느리게 나오고 좀비고 개발하느라 찬밥신세,1,2022년 2월 21일
"업데이트 했더니 아예 실행이 안되거나, 로딩 화면에서 '업데이트가 안되어 있습니다' 라는 식으로 됐네요",2,2022년 1월 6일
